Student_ID;Age;Gender;Family_Income;Internet_Access;Study_Hours_per_Day;Attendance_Rate;Assignment_Delay_Days;Travel_Time_Minutes;Part_Time_Job;Scholarship;Stress_Index;GPA;Semester_GPA;CGPA;Semester;Department;Parental_Education;Dropout
976;17.00;Female;74249.0;Yes;0,170833333;73.01.00;1;35.01.00;Yes;No;04.03;0,132638889;0,132638889;0,132638889;Year 1;Business;Bachelor;0
977;20.00;Female;74584.0;No;06.28;73.01.00;4;19.02;Yes;No;07.03;01.12;01.27;01.31;Year 3;CS;High School;1
978;17.00;Female;53791.0;Yes;02.06;88.01.00;0;31.04.00;Yes;No;05.08;0,130555556;0,134027778;0,134027778;Year 1;Engineering;High School;1
979;17.05;Female;53131.0;Yes;04.21;78.09.00;2;21.03;No;Yes;06.09;01.24;0,052777778;00.07;Year 4;CS;Bachelor;0
980;22.07;Female;25000.0;Yes;0,172916667;74.01.00;5;20.01;No;Yes;03.07;04.00;0,179166667;0,179861111;Year 4;CS;High School;0
981;22.07;Female;25000.0;Yes;0,297222222;91.05.00;0;23.06;Yes;Yes;06.03;03.34;04.00;04.00;Year 2;Science;High School;0
982;21.09;Female;25000.0;Yes;03.29;79.00.00;1;26.08.00;No;Yes;06.05;01.25;01.52;01.54;Year 4;Science;Bachelor;1
983;18.09;Male;25000.0;Yes;02.24;95.00.00;2;44.09.00;Yes;No;08.08;0,141666667;0,144444444;0,144444444;Year 1;Business;Bachelor;0
984;20.09;Male;66548.0;Yes;04.31;78.05.00;0;26.01.00;No;No;06.08;02.39;02.58;02.52;Year 3;CS;Master;0
985;21.00;Male;25085.0;Yes;03.29;76.00.00;3;19.08;Yes;No;04.04;02.06;02.34;02.33;Year 2;Business;Bachelor;0
986;18.05;Female;64524.0;Yes;0,220833333;81.05.00;1;39.08.00;No;Yes;04.04;04.00;04.00;04.00;Year 2;Engineering;High School;0
987;24.03.00;Female;25000.0;No;04.56;88.01.00;0;42.03.00;Yes;No;06.09;01.15;01.23;01.28;Year 4;Arts;High School;1
988;22.09;Female;56930.0;Yes;02.48;84.03.00;2;39.08.00;No;Yes;04.05;0,177777778;0,185416667;0,182638889;Year 4;Science;Bachelor;0
989;20.05;Male;25000.0;Yes;06.39;97.01.00;2;46.04.00;No;No;04.06;02.47;02.29;02.31;Year 4;Arts;High School;0
990;21.01;Male;25000.0;Yes;03.21;83.04.00;1;32.03.00;No;Yes;04.00;01.48;01.41;01.36;Year 2;Arts;Bachelor;1
991;21.05;Male;78926.0;Yes;03.34;80.06.00;0;31.09.00;Yes;No;05.07;01.15;01.26;01.23;Year 4;Science;Bachelor;0
992;17.00;Male;57779.0;Yes;0,21875;94.01.00;1;21.06;No;Yes;05.09;02.08;0,130555556;0,130555556;Year 4;Arts;Bachelor;0
993;20.05;Female;33761.0;No;06.12;86.08.00;2;46.08.00;No;Yes;04.09;01.03;01.00;0,065277778;Year 3;Engineering;High School;0
994;19.05;Male;;Yes;;78.07.00;2;28.09.00;No;No;;0,1375;02.08;02.08;Year 2;CS;Master;0
995;18.08;Female;38704.0;Yes;03.04;83.09.00;0;26.04.00;No;No;06.05;02.25;0,140972222;0,142361111;Year 4;Science;High School;1
996;20.04;Female;33416.0;Yes;05.24;83.07.00;2;25.03.00;Yes;No;08.07;02.42;02.04;02.02;Year 4;Arts;High School;1
997;25.00.00;Male;25000.0;Yes;03.26;80.04.00;2;37.06.00;No;Yes;05.07;0,068055556;01.02;01.02;Year 1;Business;Bachelor;0
998;22.04;Female;25000.0;Yes;04.02;83.05.00;0;31.00.00;Yes;No;04.02;0,134027778;02.07;0,109722222;Year 2;Arts;Bachelor;0
999;19.07;Male;96416.0;Yes;03.46;71.07.00;0;32.03.00;No;Yes;03.07;0,096527778;0,109722222;0,104861111;Year 4;Science;High School;0
1000;22.03;Male;147753.0;Yes;0,211111111;79.02.00;2;26.01.00;No;No;05.03;00.00;00.00;00.00;Year 1;Arts;High School;1
1001;24.01.00;Female;75933.0;No;02.38;85.05.00;3;27.06.00;No;Yes;06.09;03.51;0,168055556;03.58;Year 4;Arts;High School;0
1002;23.00;Female;39614.0;Yes;04.41;77.08.00;1;28.02.00;No;No;05.00;02.49;0,139583333;0,1375;Year 2;Engineering;Bachelor;1
1003;21.01;Male;25000.0;Yes;0,210416667;74.09.00;2;47.01.00;No;No;07.00;0,14375;03.39;03.41;Year 3;Engineering;Bachelor;0
1004;19.06;Male;25000.0;Yes;0,228472222;81.07.00;2;08.04;No;No;08.00;02.55;02.42;02.42;Year 2;Science;Bachelor;0
1005;22.05;Male;25000.0;Yes;03.32;78.02.00;1;35.04.00;No;No;04.00;0,148611111;0,15;0,15;Year 1;Engineering;High School;0
1006;21.09;Male;25000.0;Yes;0,269444444;71.04.00;2;43.01.00;Yes;No;03.05;01.01;01.32;01.37;Year 2;Business;High School;0
1007;23.00;Female;108088.0;Yes;01.27;71.06.00;2;07.09;No;Yes;07.02;02.41;02.19;02.19;Year 1;Engineering;Bachelor;0
1008;22.04;Female;87884.0;Yes;03.14;85.03.00;2;29.01.00;Yes;Yes;06.00;03.36;0,143055556;02.08;Year 3;Science;Bachelor;0
1009;23.03;Male;46526.0;Yes;07.18;82.07.00;2;41.08.00;Yes;Yes;06.01;01.02;00.55;00.57;Year 2;Engineering;High School;0
1010;19.08;Female;25000.0;Yes;04.04;84.05.00;1;21.00;No;No;06.08;02.35;02.29;02.03;Year 3;Arts;Bachelor;0
1011;23.09;Male;50809.0;Yes;05.46;79.06.00;5;33.02.00;No;Yes;02.08;0,170138889;0,172222222;0,172222222;Year 2;CS;High School;0
1012;21.04;Male;25766.0;No;04.25;69.09.00;1;18.08;No;No;06.03;0,134722222;02.04;02.43;Year 2;Business;High School;0
1013;25.06.00;Female;25000.0;Yes;06.26;75.00.00;2;30.04.00;No;Yes;05.08;01.38;01.51;01.51;Year 1;Engineering;High School;1
1014;19.05;Female;35322.0;Yes;0,177083333;79.04.00;1;45.03.00;No;No;06.03;01.07;01.51;01.49;Year 4;Science;High School;1
1015;24.08.00;Female;25000.0;Yes;04.29;85.05.00;5;50.03.00;Yes;No;03.08;03.33;03.43;03.43;Year 2;CS;Bachelor;0
1016;21.04;Female;25000.0;Yes;05.14;68.00.00;1;33.01.00;Yes;No;05.06;0,102083333;02.03;02.31;Year 3;CS;PhD;1
1017;19.06;Female;25585.0;Yes;0,277083333;63.05.00;0;14.07;No;Yes;04.06;00.52;00.53;00.56;Year 4;Business;PhD;1
1018;19.09;Male;25000.0;No;01.06;93.06.00;2;26.03.00;No;No;07.04;02.02;02.05;02.04;Year 4;Arts;Master;1
1019;20.03;Female;29128.0;Yes;0,213194444;86.08.00;3;08.02;No;No;05.03;03.33;03.47;03.47;Year 1;CS;Bachelor;0
1020;21.09;Female;28300.0;Yes;0,145138889;75.00.00;2;26.05.00;Yes;Yes;04.04;02.46;0,138194444;0,134027778;Year 4;CS;High School;0
1021;22.02;Male;25000.0;Yes;0,189583333;80.01.00;1;41.06.00;No;No;03.07;04.00;0,178472222;0,170833333;Year 2;Business;Bachelor;0
1022;19.07;Female;74026.0;Yes;03.03;78.06.00;2;13.06;No;Yes;07.01;00.00;00.00;00.05;Year 3;Business;Bachelor;0
1023;20.09;Male;25000.0;Yes;01.09;84.03.00;1;27.05.00;Yes;Yes;07.03;0,065972222;01.04;01.07;Year 2;Engineering;None;0
1024;25.07.00;Male;25000.0;Yes;05.38;77.09.00;2;20.02;Yes;No;09.00;01.47;0,084722222;0,089583333;Year 3;Engineering;Master;1
1025;24.08.00;Female;25000.0;Yes;02.29;72.08.00;3;51.05.00;No;Yes;04.09;01.18;00.08;0,052083333;Year 3;CS;High School;1
1026;22.00;Male;27861.0;Yes;0,188194444;85.09.00;1;34.08.00;Yes;No;03.07;0,183333333;03.25;03.28;Year 2;Arts;Bachelor;0
1027;21.01;Female;;Yes;;96.05.00;4;40.02.00;Yes;Yes;;04.00;0,18125;0,177083333;Year 2;Science;Bachelor;0
1028;21.03;Male;34949.0;Yes;0,150694444;86.02.00;1;33.05.00;No;No;04.02;0,186805556;04.00;0,193055556;Year 3;CS;Bachelor;0
1029;22.03;Female;41768.0;Yes;0,224305556;82.06.00;1;39.01.00;Yes;No;04.04;0,134027778;0,140972222;0,146527778;Year 2;CS;Bachelor;0
1030;18.07;Male;35057.0;No;03.52;80.03.00;3;43.00.00;Yes;No;06.04;00.44;00.46;00.46;Year 1;Arts;High School;1
1031;20.04;Male;34162.0;No;03.07;75.07.00;1;30.05.00;Yes;Yes;07.05;01.01;01.31;01.31;Year 2;Business;Bachelor;1
1032;17.03;Male;35805.0;Yes;02.11;78.07.00;0;23.06;Yes;No;06.02;0,090972222;01.43;01.43;Year 1;Business;Bachelor;1
1033;21.09;Female;25000.0;Yes;02.08;85.01.00;3;18.08;No;Yes;05.07;01.54;01.14;01.17;Year 3;Science;Bachelor;0
1034;22.04;Female;25592.0;Yes;04.55;91.05.00;0;51.01.00;No;No;07.00;02.22;0,1375;0,1375;Year 1;Arts;High School;0
1035;19.09;Female;59716.0;Yes;01.04;91.09.00;2;39.08.00;Yes;No;05.01;02.12;02.11;02.06;Year 3;Business;Bachelor;0
1036;24.05.00;Male;316601.0;No;06.18;83.04.00;3;05.00;Yes;Yes;08.01;01.01;0,05625;0,065277778;Year 4;Business;Bachelor;1
1037;18.03;Male;25000.0;Yes;03.08;83.05.00;3;27.01.00;Yes;Yes;10.00;0,09375;0,090972222;0,095138889;Year 2;CS;Bachelor;0
1038;17.08;Male;38325.0;Yes;0,14375;82.04.00;1;35.00.00;Yes;No;04.04;01.15;0,063888889;00.09;Year 2;Business;Bachelor;1
1039;21.05;Female;25000.0;Yes;0,220138889;86.06.00;4;50.01.00;No;Yes;07.07;02.16;0,094444444;0,096527778;Year 2;Arts;High School;0
1040;23.03;Male;101579.0;No;03.46;82.04.00;2;16.08;Yes;Yes;07.07;00.36;00.57;00.57;Year 1;Science;High School;1
1041;24.07.00;Female;25000.0;Yes;05.16;82.05.00;2;35.01.00;No;Yes;06.04;0,108333333;02.11;02.17;Year 3;Science;None;0
1042;20.00;Female;43259.0;Yes;0,126388889;75.01.00;1;25.02.00;No;No;07.08;02.04;02.58;0,128472222;Year 4;CS;High School;0
1043;23.04;Male;25000.0;Yes;0,132638889;74.09.00;4;15.06;Yes;Yes;06.01;01.08;01.54;01.54;Year 1;Engineering;High School;0
1044;20.09;Male;25000.0;Yes;0,220138889;76.05.00;1;46.01.00;Yes;No;06.07;02.21;0,141666667;0,141666667;Year 4;Arts;High School;1
1045;20.06;Female;29127.0;No;05.56;83.09.00;1;18.04;No;No;05.06;0,125694444;03.21;03.22;Year 2;Science;Master;0
1046;22.09;Male;56490.0;No;04.25;79.05.00;2;41.06.00;No;No;05.08;01.54;01.26;01.29;Year 3;CS;High School;1
1047;22.04;Male;25000.0;Yes;04.03;100.00.00;3;10.09;No;No;06.06;0,084027778;01.19;01.12;Year 3;Arts;Master;0
1048;17.05;Male;44269.0;Yes;0,147222222;85.01.00;1;24.01.00;No;No;06.03;03.07;03.04;03.42;Year 3;Business;High School;0
1049;24.02.00;Female;30069.0;Yes;03.33;94.06.00;0;36.09.00;No;No;03.06;02.58;0,128472222;0,128472222;Year 3;Business;Bachelor;0
1050;24.00.00;Female;35020.0;Yes;03.15;93.09.00;2;38.06.00;No;Yes;06.04;03.01;03.59;03.59;Year 1;Engineering;Bachelor;0
1051;19.06;Male;52839.0;Yes;0,255555556;85.04.00;0;35.02.00;No;No;05.01;03.38;03.42;03.46;Year 3;Science;Master;0
1052;21.09;Male;25000.0;Yes;0,264583333;81.07.00;2;41.08.00;No;No;04.05;02.05;02.02;02.05;Year 3;Business;High School;0
1053;22.01;Male;48357.0;Yes;0,213888889;74.08.00;0;26.05.00;Yes;No;07.02;01.31;01.03;01.03;Year 1;Arts;PhD;1
1054;21.06;Female;25000.0;Yes;0,292361111;77.02.00;2;46.07.00;No;Yes;03.08;0,170138889;03.43;03.43;Year 1;CS;High School;0
1055;19.08;Male;57384.0;Yes;04.08;88.07.00;3;34.03.00;Yes;No;05.00;03.37;03.46;03.51;Year 4;Business;PhD;0
1056;19.05;Male;36342.0;Yes;05.54;84.02.00;1;38.08.00;Yes;No;03.06;03.29;03.44;03.44;Year 1;Engineering;Bachelor;0
1057;20.09;Female;;No;;61.900.000.000.000.000;5;34.04.00;Yes;Yes;;01.48;02.07;02.16;Year 3;CS;Master;1
1058;23.06;Female;25000.0;Yes;03.08;80.03.00;1;35.09.00;Yes;No;09.08;0,109027778;0,091666667;0,091666667;Year 4;Science;None;0
1059;22.02;Female;48726.0;Yes;03.08;84.06.00;2;18.00;No;Yes;04.01;0,095138889;02.06;02.06;Year 1;Arts;None;0
1060;20.02;Female;63359.0;Yes;0,1375;82.02.00;1;18.07;No;No;05.02;03.44;03.06;03.06;Year 1;CS;Bachelor;0
1061;22.07;Male;25000.0;Yes;03.43;80.01.00;3;23.05;Yes;Yes;08.00;03.37;03.02;03.02;Year 4;Business;Master;0
1062;17.00;Male;25000.0;Yes;04.43;81.06.00;0;36.02.00;No;Yes;06.03;03.57;03.49;03.52;Year 2;Arts;Bachelor;0
1063;23.05;Male;45095.0;Yes;03.22;62.07.00;1;22.09;No;No;05.03;02.12;02.03;02.33;Year 4;Science;Bachelor;1
1064;17.02;Male;25000.0;Yes;0,216666667;82.01.00;1;26.04.00;No;No;04.03;01.09;02.11;02.19;Year 4;Arts;Bachelor;0
1065;20.02;Female;25000.0;No;03.04;73.05.00;1;29.01.00;Yes;Yes;06.07;0,103472222;0,096527778;0,096527778;Year 1;CS;None;1
1066;18.05;Female;25000.0;Yes;0,151388889;84.09.00;2;47.00.00;No;Yes;04.09;0,136111111;02.06;02.06;Year 1;Science;High School;0
1067;18.02;Female;25000.0;Yes;04.02;83.01.00;3;37.02.00;No;No;09.04;0,096527778;01.06;0,086805556;Year 2;Business;High School;0
1068;23.06;Male;25000.0;No;01.34;88.00.00;1;12.05;No;No;05.00;0,092361111;0,092361111;0,096527778;Year 2;Arts;Master;0
1069;20.00;Female;;No;;73.01.00;1;31.09.00;Yes;Yes;;0,127083333;02.11;02.22;Year 3;Science;Bachelor;0
1070;21.08;Female;25000.0;No;0,230555556;95.08.00;7;26.04.00;Yes;No;07.01;00.57;00.46;00.46;Year 1;Science;Master;1
1071;20.09;Male;43717.0;Yes;05.06;66.01.00;4;27.03.00;Yes;No;07.01;01.48;0,1;0,095138889;Year 3;Engineering;High School;0
1072;22.00;Female;25000.0;Yes;0,234027778;81.00.00;2;30.00.00;Yes;No;05.02;0,127083333;0,140972222;0,140972222;Year 1;Arts;Master;0
1073;21.02;Male;25000.0;Yes;0,184027778;65.07.00;2;43.05.00;Yes;Yes;04.07;03.03;0,176388889;0,178472222;Year 4;Science;Bachelor;0
1074;18.02;Male;95609.0;Yes;04.32;85.09.00;0;20.02;No;Yes;05.00;02.07;02.54;02.57;Year 3;Science;Master;0
1075;23.02;Female;28868.0;Yes;04.51;80.07.00;0;32.04.00;No;Yes;07.04;0,126388889;0,129861111;0,127777778;Year 2;Arts;High School;0
1076;19.09;Female;36516.0;Yes;02.11;78.02.00;4;33.05.00;Yes;Yes;06.04;01.02;0,063194444;0,065277778;Year 4;CS;High School;1
1077;17.06;Male;25000.0;Yes;04.26;84.01.00;2;27.03.00;No;No;02.01;03.52;0,16875;0,167361111;Year 2;Engineering;Bachelor;0
1078;20.01;Male;108889.0;Yes;03.51;73.06.00;1;22.03;Yes;Yes;03.02;01.54;01.32;01.03;Year 4;Business;Master;0
1079;24.03.00;Female;25000.0;Yes;06.04;96.08.00;1;20.09;Yes;Yes;05.03;04.00;0,175694444;0,175694444;Year 1;Science;High School;0
1080;22.09;Female;25930.0;Yes;0,177083333;80.00.00;4;25.00.00;No;No;06.05;02.05;0,125694444;02.06;Year 2;Business;Bachelor;0
1081;20.02;Female;65528.0;Yes;0,183333333;82.06.00;2;38.09.00;No;No;05.01;01.15;0,063888889;0,063888889;Year 2;CS;Bachelor;0
1082;20.02;Male;26661.0;Yes;02.41;81.00.00;2;25.07.00;No;Yes;04.06;0,053472222;0,04375;0,047222222;Year 3;Business;High School;0
1083;20.03;Male;30599.0;Yes;03.49;89.04.00;1;28.08.00;Yes;No;03.07;0,147916667;03.07;03.09;Year 3;Engineering;High School;0
1084;25.06.00;Male;25109.0;Yes;01.25;72.04.00;5;16.01;Yes;No;07.01;00.00;00.05;00.04;Year 4;Engineering;High School;0
1085;21.08;Male;;Yes;;88.06.00;1;24.03.00;No;No;;01.25;01.44;01.44;Year 1;Business;High School;1
1086;21.09;Male;37134.0;Yes;0,219444444;77.09.00;1;32.08.00;No;No;08.05;01.26;01.24;01.32;Year 4;Science;Master;1
1087;23.03;Male;41430.0;Yes;03.52;77.09.00;1;10.00;Yes;Yes;03.02;02.12;02.32;02.25;Year 2;Arts;Bachelor;0
1088;21.05;Female;25000.0;Yes;0,2125;89.00.00;2;42.05.00;No;No;06.07;0,130555556;0,14375;0,143055556;Year 3;CS;Bachelor;0
1089;20.04;Male;25000.0;Yes;0,135416667;79.09.00;1;22.09;Yes;No;06.05;0,148611111;0,15;0,15;Year 1;Arts;PhD;0
1090;20.06;Female;25000.0;Yes;0,177777778;86.09.00;0;51.02.00;Yes;No;07.00;01.53;01.57;01.58;Year 2;Science;Master;0
1091;20.08;Male;;Yes;;87.01.00;3;35.00.00;No;Yes;;03.04;0,178472222;0,178472222;Year 1;Arts;Master;0
1092;20.09;Male;25000.0;Yes;02.01;79.02.00;4;08.00;No;Yes;04.06;01.33;0,063888889;0,066666667;Year 4;Arts;Master;0
1093;22.06;Male;35536.0;Yes;0,235416667;83.09.00;3;33.03.00;No;Yes;05.02;02.07;0,140972222;0,140972222;Year 1;Arts;Master;0
1094;21.01;Male;52217.0;No;0,184722222;78.01.00;0;26.02.00;No;No;05.08;02.35;03.00;03.00;Year 1;Arts;Bachelor;0
1095;22.06;Male;50143.0;Yes;0,09375;81.08.00;1;33.05.00;No;No;03.07;02.04;02.08;02.06;Year 4;Science;Master;0
1096;20.08;Female;25000.0;Yes;0,147222222;85.08.00;1;49.04.00;Yes;No;07.04;01.03;01.49;01.51;Year 3;Science;Bachelor;0
1097;21.02;Female;25667.0;Yes;05.07;74.03.00;2;38.05.00;No;Yes;01.00;04.00;0,171527778;0,171527778;Year 1;Science;Bachelor;0
1098;17.00;Male;25000.0;Yes;03.06;85.05.00;2;27.03.00;No;Yes;03.04;0,179861111;03.24;03.32;Year 2;Engineering;Bachelor;0
1099;23.00;Male;32411.0;Yes;0,222916667;84.05.00;1;13.02;No;No;02.05;0,178472222;03.29;03.31;Year 4;Science;Master;0
1100;21.08;Female;25000.0;Yes;03.04;70.01.00;1;40.05.00;Yes;No;07.05;0,059722222;0,05;0,05;Year 2;Arts;Master;1
1101;23.02;Female;42410.0;Yes;04.32;76.00.00;2;36.01.00;No;No;05.09;01.09;01.14;01.19;Year 2;Arts;Bachelor;1
1102;17.00;Male;29393.0;Yes;0,213888889;76.05.00;5;43.09.00;Yes;No;04.05;0,130555556;03.03;0,149305556;Year 2;Arts;High School;0
1103;25.06.00;Female;25000.0;Yes;03.14;78.04.00;2;28.03.00;No;No;05.07;0,108333333;01.43;01.43;Year 1;Science;High School;0
1104;20.07;Female;25000.0;Yes;0,182638889;74.04.00;1;33.05.00;Yes;No;06.00;03.09;0,136805556;0,136805556;Year 1;Arts;Bachelor;0
1105;23.04;Female;29836.0;Yes;04.04;89.05.00;1;27.00.00;Yes;No;03.03;04.00;03.54;03.42;Year 3;Engineering;Bachelor;0
1106;18.07;Female;31384.0;No;03.26;90.05.00;3;31.00.00;Yes;Yes;05.08;02.56;0,134027778;0,133333333;Year 4;CS;High School;0
1107;22.03;Female;25000.0;Yes;0,175694444;75.07.00;1;11.08;No;No;08.00;0,151388889;0,134722222;0,139583333;Year 3;Business;Master;0
1108;18.07;Female;25000.0;Yes;0,136805556;72.08.00;3;33.08.00;No;No;08.03;0,086111111;01.51;01.54;Year 4;Business;Bachelor;1
1109;19.06;Male;30753.0;Yes;04.14;81.09.00;0;34.06.00;No;No;07.00;02.07;02.18;02.17;Year 4;Business;High School;0
1110;25.02.00;Female;25000.0;No;05.04;92.06.00;2;24.00.00;No;No;06.00;02.24;02.07;02.05;Year 3;CS;High School;0
1111;20.06;Female;25000.0;Yes;02.49;99.02.00;5;37.03.00;No;Yes;07.02;0,152083333;0,13125;0,127777778;Year 4;Arts;Master;0
1112;21.05;Female;25000.0;Yes;03.08;76.06.00;2;40.05.00;No;No;06.08;01.43;01.21;01.12;Year 2;Science;Master;0
1113;22.09;Female;;Yes;;63.08.00;0;46.08.00;No;No;;02.14;02.57;02.53;Year 2;Arts;Bachelor;0
1114;22.01;Male;25000.0;Yes;0,213194444;70.01.00;1;17.08;Yes;No;03.09;0,084027778;01.39;01.48;Year 2;Science;None;1
1115;21.03;Male;25000.0;Yes;0,105555556;67.07.00;1;38.00.00;Yes;Yes;06.06;01.58;01.49;01.49;Year 1;Science;High School;1
1116;21.08;Male;29980.0;No;0,211805556;85.03.00;3;46.01.00;No;No;04.03;02.57;02.16;02.16;Year 1;CS;Master;0
1117;26.03.00;Male;25000.0;Yes;0,218055556;82.08.00;1;25.08.00;Yes;Yes;03.07;04.00;04.00;04.00;Year 1;Science;Bachelor;0
1118;20.09;Male;31021.0;Yes;05.18;83.07.00;2;46.07.00;No;Yes;07.08;0,063194444;0,06875;01.06;Year 3;CS;High School;0
1119;21.04;Female;25000.0;No;04.48;91.00.00;2;21.03;Yes;Yes;05.06;00.52;00.48;00.48;Year 1;Engineering;High School;0
1120;23.03;Male;32879.0;Yes;02.04;95.00.00;0;30.08.00;No;No;05.04;0,129861111;02.55;02.57;Year 3;Engineering;Bachelor;0
1121;23.04;Female;50359.0;Yes;0,182638889;88.07.00;0;09.03;Yes;No;03.03;02.29;0,125694444;02.53;Year 3;CS;Master;0
1122;23.06;Female;;Yes;;87.09.00;0;07.06;No;Yes;;04.00;04.00;0,188194444;Year 4;Engineering;High School;0
1123;22.04;Male;64404.0;Yes;0,214583333;70.02.00;5;11.04;Yes;Yes;04.09;0,127083333;02.57;02.53;Year 3;Engineering;Bachelor;0
1124;18.05;Male;;Yes;;62.900.000.000.000.000;0;47.00.00;No;Yes;;0,151388889;03.21;03.24;Year 4;Science;Master;0
1125;24.06.00;Female;34308.0;Yes;03.44;93.01.00;1;20.07;No;No;03.03;03.32;0,16875;0,16875;Year 1;Arts;None;0
1126;18.05;Female;25000.0;Yes;0,184722222;77.06.00;0;20.07;Yes;Yes;08.06;0,140277778;0,175694444;0,177777778;Year 3;CS;Bachelor;0
1127;21.07;Female;25000.0;Yes;0,185416667;90.08.00;5;34.09.00;Yes;No;08.00;01.13;01.17;01.23;Year 4;Engineering;PhD;0
1128;19.03;Female;25000.0;No;02.35;83.00.00;1;21.01;No;No;05.03;01.53;01.04;01.05;Year 4;Arts;PhD;1
1129;20.09;Female;29814.0;Yes;0,134722222;88.03.00;1;44.05.00;No;No;03.01;02.27;02.04;02.03;Year 3;Engineering;Bachelor;0
1130;21.07;Female;45181.0;Yes;0,188194444;75.00.00;4;52.04.00;Yes;No;02.04;02.07;03.26;03.03;Year 2;Business;Bachelor;0
1131;21.07;Female;25000.0;Yes;0,146527778;88.01.00;0;05.00;No;No;04.07;01.53;01.44;01.46;Year 3;CS;High School;0
1132;21.09;Female;29076.0;Yes;02.01;76.09.00;0;36.02.00;Yes;No;01.04;03.02;03.00;03.00;Year 3;Arts;High School;0
1133;24.06.00;Female;25000.0;Yes;02.03;83.08.00;2;05.03;Yes;No;04.07;0,141666667;02.47;02.42;Year 4;CS;Bachelor;0
1134;22.00;Male;33712.0;Yes;04.09;81.08.00;2;13.07;No;Yes;01.09;03.17;0,167361111;0,172222222;Year 2;Business;PhD;0
1135;20.05;Female;25000.0;Yes;04.46;91.05.00;3;35.07.00;Yes;No;05.03;0,151388889;0,149305556;03.01;Year 4;Engineering;High School;0
1136;23.01;Male;25000.0;No;04.19;88.07.00;1;18.07;No;No;05.09;02.04;02.14;02.14;Year 2;Engineering;High School;0
1137;23.06;Female;25000.0;Yes;03.57;67.09.00;0;33.01.00;Yes;Yes;05.02;01.21;01.29;01.32;Year 2;Business;High School;1
1138;18.03;Male;40215.0;Yes;03.24;75.05.00;1;30.04.00;No;No;09.04;01.36;00.27;00.24;Year 4;Engineering;Bachelor;0
1139;22.03;Male;28056.0;Yes;01.38;76.09.00;4;10.02;No;Yes;05.01;01.05;0,059027778;0,050694444;Year 4;Science;Bachelor;1
1140;22.05;Male;25000.0;Yes;0,220138889;87.05.00;2;37.09.00;No;No;08.06;0,186111111;03.08;0,182638889;Year 2;Science;Bachelor;0
1141;20.03;Male;34782.0;Yes;03.47;78.00.00;0;33.06.00;Yes;No;06.00;00.00;00.00;00.00;Year 2;Science;Bachelor;1
1142;24.00.00;Male;25000.0;No;0,222916667;73.03.00;1;30.05.00;Yes;Yes;09.01;00.42;00.46;00.46;Year 1;Arts;Master;0
1143;20.07;Female;58449.0;Yes;0,1375;71.01.00;2;22.02;No;Yes;02.03;02.19;0,09375;0,093055556;Year 4;Engineering;High School;0
1144;21.03;Male;25000.0;No;06.14;87.08.00;1;34.07.00;Yes;No;03.06;04.00;0,176388889;0,175694444;Year 2;Arts;Master;0
1145;20.06;Male;26577.0;Yes;04.24;65.04.00;2;14.05;Yes;No;05.00;0,133333333;0,128472222;0,126388889;Year 4;Engineering;Master;1
1146;21.00;Male;25000.0;Yes;0,183333333;90.04.00;2;17.09;No;Yes;08.04;0,068055556;00.05;00.05;Year 1;CS;Bachelor;0
1147;18.06;Female;25000.0;Yes;0,129861111;71.07.00;2;33.09.00;Yes;No;05.01;0,148611111;03.12;03.17;Year 4;Arts;High School;0
1148;17.08;Male;;No;;78.04.00;0;42.04.00;No;No;;0,177777778;04.00;0,192361111;Year 2;CS;High School;0
1149;24.05.00;Male;46527.0;Yes;04.08;72.07.00;1;24.03.00;No;Yes;06.06;02.09;02.07;02.07;Year 1;Arts;Bachelor;0
1150;19.01;Male;47094.0;Yes;01.09;74.06.00;1;35.05.00;No;No;07.01;0,052777778;00.48;00.43;Year 3;Science;High School;0
1151;18.08;Female;47596.0;Yes;0,181944444;80.02.00;2;32.05.00;No;No;04.01;03.32;0,175;03.07;Year 4;Science;Bachelor;0
1152;17.00;Male;30252.0;Yes;0,184027778;80.09.00;3;35.00.00;No;Yes;04.03;04.00;04.00;0,193055556;Year 2;Science;Master;0
1153;19.06;Male;25000.0;Yes;04.59;69.06.00;2;21.07;Yes;No;08.06;00.00;00.44;00.44;Year 1;Business;High School;1
1154;18.01;Male;25000.0;Yes;0,098611111;78.08.00;0;28.02.00;Yes;Yes;07.07;00.48;0,043055556;0,04375;Year 2;CS;Bachelor;0
1155;24.06.00;Female;74466.0;Yes;05.04;82.08.00;3;29.05.00;No;No;08.02;02.18;02.21;02.25;Year 3;CS;High School;0
1156;23.02;Male;70362.0;Yes;0,233333333;85.07.00;5;48.00.00;No;Yes;07.02;01.47;0,099305556;0,098611111;Year 3;Science;Master;0
1157;19.05;Female;32001.0;Yes;05.01;65.07.00;2;16.07;Yes;No;04.00;0,086111111;0,096527778;0,098611111;Year 4;Business;High School;0
1158;26.00.00;Male;25000.0;Yes;03.14;78.02.00;0;13.02;Yes;Yes;05.04;00.23;00.19;00.08;Year 2;Arts;Bachelor;1
1159;23.02;Male;67587.0;Yes;05.46;65.06.00;1;66.00.00;No;Yes;03.06;03.28;03.08;03.08;Year 1;Arts;Bachelor;0
1160;20.03;Male;25000.0;Yes;0,148611111;77.09.00;1;33.07.00;No;Yes;07.03;0,093055556;01.29;01.21;Year 4;Science;Bachelor;0
